Integrated_Pathway,Gene,Source_Pathway
Protein Ubiquitination,PINK1,GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION | GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY | GOBP_UBIQUITIN_RECYCLING | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PINX1,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PJA1,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
Protein Ubiquitination,PJA2,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
Protein Ubiquitination,PLAA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION | GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEIN_K63_LINKED_UBIQUITINATION | GOBP_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY | GOBP_UBIQUITIN_RECYCLING | GOMF_UBIQUITIN_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING
Protein Ubiquitination,PLK1,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY | GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
Protein Ubiquitination,PLK3,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PML,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS
Protein Ubiquitination,POLR2A,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,POU5F1,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PPARA,GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING
Protein Ubiquitination,PPARGC1A,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PPIA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_PROTEIN_K48_LINKED_UBIQUITINATION | GOBP_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PPIL2,GOBP_PROTEIN_POLYUBIQUITINATION | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY | KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS
Protein Ubiquitination,PPP1R11,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY
Protein Ubiquitination,PPP2CB,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PPP2R5C,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PRAME,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEIN_POLYUBIQUITINATION | GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_UBIQUITIN_LIGASE_COMPLEX | GOMF_UBIQUITIN_LIKE_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY
Protein Ubiquitination,PRAMEF6,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_UBIQUITIN_LIGASE_COMPLEX | GOMF_UBIQUITIN_LIKE_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY
Protein Ubiquitination,PRAMEF9,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_UBIQUITIN_LIGASE_COMPLEX | GOMF_UBIQUITIN_LIKE_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY
Protein Ubiquitination,PRDX6,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRICKLE1,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PRKACA,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRKACB,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRKAR1A,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRKAR2A,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRKAR2B,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRKCE,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PRKCG,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PRKDC,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS | REACTOME_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PRKN,GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION | GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEIN_AUTOUBIQUITINATION | GOBP_PROTEIN_K11_LINKED_UBIQUITINATION | GOBP_PROTEIN_K27_LINKED_UBIQUITINATION | GOBP_PROTEIN_K29_LINKED_UBIQUITINATION | GOBP_PROTEIN_K48_LINKED_UBIQUITINATION | GOBP_PROTEIN_K63_LINKED_UBIQUITINATION | GOBP_PROTEIN_K6_LINKED_UBIQUITINATION | GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION | GOBP_PROTEIN_MONOUBIQUITINATION | GOBP_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_UBIQUITIN_RECYCLING | GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX | GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX | GOCC_UBIQUITIN_LIGASE_COMPLEX | GOMF_UBIQUITIN_BINDING | GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING | KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
Protein Ubiquitination,PRMT3,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
Protein Ubiquitination,PRMT6,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PRPF19,GOBP_PROTEIN_K63_LINKED_UBIQUITINATION | GOBP_PROTEIN_POLYUBIQUITINATION | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY | GOMF_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY | GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY | KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS
Protein Ubiquitination,PRPF8,GOMF_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING | GOMF_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING | GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY
Protein Ubiquitination,PRR5L,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PRR7,GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
Protein Ubiquitination,PSEN1,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
Protein Ubiquitination,PSMA1,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA2,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA3,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA4,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA5,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA6,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA7,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMA8,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB1,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB10,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB11,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
Protein Ubiquitination,PSMB2,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB3,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB4,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB5,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB6,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB7,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB8,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMB9,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC1,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC2,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC3,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC4,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC5,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMC6,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMD1,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMD10,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION | GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
Protein Ubiquitination,PSMD11,GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS | REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION | REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS | REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1
